cloud_clear,cloud_cloudy,cloud_overcast,cloud_partly cloudy,location_coastal,location_inland,location_mountain,season_Autumn,season_Spring,season_Summer,season_Winter,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Weather Type
0,0,0,1,0,0,1,0,0,0,1,-3,61,11.5,82,999.56,0,3.5,2
0,0,1,0,0,1,0,0,0,0,1,-7,92,7,85,984.28,1,1.5,2
0,0,0,1,0,1,0,0,1,0,0,13,93,8,64,990.97,0,1.5,1
0,0,1,0,0,0,1,0,1,0,0,22,63,14.5,93,997.29,0,3,1
0,0,1,0,0,1,0,0,1,0,0,24,62,7,40,1009.39,1,8.5,0
0,0,0,1,0,1,0,1,0,0,0,47,99,2,75,1021.02,7,4,3
0,1,0,0,1,0,0,0,0,0,1,-11,69,14,52,1094.52,4,9,2
0,0,0,1,0,1,0,1,0,0,0,21,67,17.5,77,1005.65,3,3.5,1
0,1,0,0,0,0,1,1,0,0,0,30,58,2,35,1180.39,11,2,2
0,0,1,0,0,0,1,0,0,1,0,21,58,4,36,1014.12,2,8.5,0
0,0,1,0,1,0,0,0,0,0,1,23,75,14.5,74,1013.33,3,1.5,1
0,0,0,1,1,0,0,0,0,0,1,28,96,15.5,71,1008.96,2,1,1
1,0,0,0,0,0,1,0,0,0,1,47,77,2.5,81,1026.25,0,11,3
1,0,0,0,0,1,0,0,0,1,0,41,83,1.5,88,1015.85,4,3,3
0,0,1,0,0,1,0,0,0,0,1,4,79,10,57,992.88,0,1.5,2
0,0,1,0,0,1,0,0,1,0,0,34,63,7,77,997.25,1,3.5,1
0,0,1,0,0,1,0,0,0,1,0,10,94,14,62,996.24,3,4,1
1,0,0,0,0,1,0,0,0,1,0,33,22,8.5,15,1020.11,11,6,3
0,0,0,1,0,0,1,1,0,0,0,47,104,11,96,1006.42,0,9,0
0,0,1,0,1,0,0,0,0,0,1,34,86,11,90,1014.39,0,4,1
0,0,1,0,0,1,0,0,0,0,1,3,81,7,76,995.79,1,2.5,2
1,0,0,0,0,1,0,0,0,0,1,35,29,0,3,1021.91,7,9.5,3
0,0,0,1,1,0,0,0,0,0,1,23,55,13,40,1000.59,2,7,0
0,0,0,1,0,1,0,0,0,0,1,-13,82,5,109,987.16,14,1.5,2
0,0,1,0,0,0,1,0,0,0,1,-2,67,5,55,981.36,1,2,2
0,0,1,0,0,0,1,0,0,0,1,-4,80,8,84,990.41,0,3.5,2
0,0,0,1,1,0,0,1,0,0,0,10,49,2.5,63,1090.76,5,11.5,3
0,0,0,1,0,1,0,0,0,1,0,21,65,10,32,1010.16,2,7,0
0,0,1,0,0,0,1,0,0,0,1,-8,84,19.5,89,985.27,1,3.5,2
0,0,1,0,0,0,1,0,1,0,0,12,72,8.5,92,1017.44,1,2.5,1
0,0,1,0,1,0,0,0,1,0,0,19,88,13,79,995.25,1,4,1
0,0,1,0,0,0,1,0,0,1,0,30,73,17.5,52,995.78,1,1,1
1,0,0,0,0,0,1,0,0,1,0,31,63,7.5,9,1020.02,8,6.5,3
0,0,1,0,0,0,1,0,0,0,1,4,91,17.5,85,985.71,1,3.5,2
1,0,0,0,1,0,0,0,1,0,0,90,74,0,95,1022.11,14,2,3
1,0,0,0,1,0,0,0,0,0,1,22,66,2,7,1010.03,5,6.5,3
0,0,1,0,0,1,0,0,1,0,0,24,68,0.5,26,1013.91,2,7,0
0,0,0,1,1,0,0,0,0,1,0,31,65,7,82,995.05,0,2,1
0,0,1,0,1,0,0,0,0,1,0,13,92,18,70,1008.62,1,2,1
0,0,0,1,0,0,1,0,0,1,0,21,96,16,56,1019.2,2,2.5,1
0,0,0,1,1,0,0,0,1,0,0,24,62,4,11,1006.02,4,9,0
1,0,0,0,0,1,0,0,0,0,1,42,44,6.5,16,1010.62,10,6.5,3
1,0,0,0,0,0,1,0,1,0,0,20,60,2.5,15,1027.21,11,6,3
0,0,0,1,1,0,0,0,0,0,1,15,63,9.5,26,1013.94,1,8,0
0,0,1,0,0,1,0,0,0,1,0,14,70,8,66,993.43,0,3,1
0,0,0,1,0,0,1,0,0,0,1,17,59,3.5,41,1015.78,2,6,0
0,0,1,0,1,0,0,1,0,0,0,15,81,9,60,1013.23,0,2.5,1
0,0,1,0,0,1,0,0,1,0,0,18,38,4.5,63,804.06,1,17,1
1,0,0,0,0,1,0,0,1,0,0,36,64,7.5,6,1010.63,6,8,3
0,0,0,1,0,1,0,0,0,1,0,11,74,6.5,45,1017.15,1,7,0
1,0,0,0,0,1,0,0,1,0,0,27,55,6.5,10,1025.76,11,9,3
1,0,0,0,0,1,0,0,1,0,0,37,41,0.5,17,1027.52,7,7,3
0,0,0,1,0,0,1,0,0,0,1,-6,70,3.5,82,996.19,1,4,2
0,0,0,1,0,0,1,0,0,1,0,-8,72,5,96,1086.64,1,18.5,3
1,0,0,0,0,1,0,0,0,0,1,28,48,8.5,14,1010.68,8,6,3
0,0,1,0,0,1,0,0,0,0,1,47,99,9.5,102,1013.16,5,2,1
0,1,0,0,0,0,1,0,0,1,0,24,53,2.5,71,879.71,5,2.5,3
0,0,0,1,1,0,0,1,0,0,0,24,100,14.5,70,1011.68,4,2,0
0,0,0,1,0,0,1,0,1,0,0,21,70,11.5,13,1014.69,3,8.5,0
0,0,1,0,1,0,0,0,0,0,1,23,92,6.5,63,997.02,1,5,1
0,0,0,1,1,0,0,0,1,0,0,23,86,12,52,1006.72,0,3,1
0,0,1,0,1,0,0,1,0,0,0,23,67,13,15,1013.31,2,9,0
0,0,0,1,0,0,1,0,0,1,0,40,23,4,4,1013.37,8,8,3
0,0,1,0,0,1,0,0,0,0,1,11,70,5.5,92,1018.07,2,2.5,1
0,0,1,0,0,1,0,0,0,1,0,48,96,18,74,1016.03,11,0.5,1
0,0,0,1,0,0,1,0,1,0,0,26,62,0,10,1018.41,2,7.5,0
0,0,1,0,1,0,0,0,0,0,1,26,74,3.5,32,1002.49,1,8.5,0
0,0,0,1,0,0,1,0,0,0,1,-10,84,14,96,981.21,0,1.5,2
0,0,1,0,1,0,0,1,0,0,0,18,74,9,32,1017.4,2,8.5,0
0,0,1,0,0,1,0,0,0,0,1,-8,62,16,65,993.13,1,2,2
0,0,0,1,1,0,0,1,0,0,0,32,63,6,41,1005.1,4,9,0
0,0,1,0,0,1,0,0,0,0,1,21,96,11.5,70,1013.99,1,4,1
0,0,1,0,0,0,1,0,0,0,1,-3,61,1.5,50,990.06,1,4,2
1,0,0,0,0,0,1,1,0,0,0,31,42,4,5,1015.4,7,7.5,3
0,0,1,0,1,0,0,0,1,0,0,42,85,14,81,1019.37,1,8,0
0,0,0,1,0,0,1,0,0,0,1,3,95,1,81,992.39,1,2.5,2
0,0,1,0,0,0,1,0,1,0,0,15,85,16.5,93,1010.45,3,3,1
0,1,0,0,1,0,0,0,0,1,0,49,57,4,31,877.81,3,3.5,2
0,0,1,0,0,1,0,0,0,0,1,-4,93,1,60,991.4,1,2.5,2
0,0,1,0,0,0,1,0,0,0,1,-4,71,0.5,99,997.13,0,2.5,2
0,0,1,0,0,1,0,0,0,0,1,0,104,10.5,94,999.07,0,1.5,2
1,0,0,0,0,0,1,0,1,0,0,28,31,2.5,4,1021.62,6,8.5,3
0,0,1,0,1,0,0,0,0,1,0,24,58,0.5,17,1015.72,4,7.5,0
0,0,0,1,1,0,0,0,0,0,1,28,54,1,41,1014.57,1,6,0
1,0,0,0,1,0,0,1,0,0,0,33,23,0.5,9,1029.52,11,7,3
0,0,0,1,0,1,0,0,0,1,0,37,104,2,77,1012.59,11,10.5,3
0,0,1,0,0,0,1,0,0,0,1,-10,91,16.5,85,996.48,1,2.5,2
0,0,0,1,1,0,0,0,0,0,1,16,60,12,48,1019.86,4,7.5,0
0,0,1,0,0,1,0,1,0,0,0,8,54,10.5,86,1198.41,9,11.5,3
0,0,0,1,0,0,1,1,0,0,0,28,58,0,38,1016.48,2,5.5,0
0,0,1,0,0,0,1,0,0,0,1,-6,67,4.5,70,994.95,1,3.5,2
0,0,1,0,1,0,0,0,0,0,1,21,81,7.5,98,1008.43,0,1.5,1
0,0,1,0,0,1,0,0,0,0,1,-9,70,15.5,85,982.06,0,4,2
0,0,1,0,0,0,1,0,1,0,0,16,56,5.5,68,916.04,10,14.5,1
0,0,1,0,0,0,1,0,1,0,0,25,67,1.5,28,1016.65,2,8.5,0
0,0,0,1,1,0,0,0,0,0,1,62,109,22,102,990.28,9,3.5,1
1,0,0,0,0,0,1,0,0,0,1,29,44,1,14,1027.36,8,5.5,3
0,0,0,1,1,0,0,1,0,0,0,25,53,1,6,1023.49,8,8.5,3
0,0,1,0,0,0,1,0,0,0,1,0,78,15,97,982.77,0,2,2
0,0,1,0,0,1,0,0,0,0,1,26,75,0,92,1002.58,0,9.5,0
1,0,0,0,0,0,1,0,0,1,0,39,50,5.5,10,1025.01,8,6.5,3
1,0,0,0,0,1,0,0,0,1,0,42,67,8.5,0,1016.96,6,6,3
0,0,1,0,1,0,0,0,0,0,1,47,84,44.5,85,992.26,2,2,1
0,0,1,0,0,1,0,0,0,0,1,-6,99,10,77,988.12,0,2.5,2
0,1,0,0,0,0,1,0,1,0,0,-11,75,3,56,989.74,1,17,0
0,0,0,1,0,1,0,0,0,0,1,18,52,5,25,1014.04,4,7,0
0,0,0,1,0,0,1,0,0,1,0,28,63,17,78,1015.86,0,4.5,1
0,0,0,1,0,0,1,0,0,0,1,1,98,6.5,96,986.88,0,4.5,2
0,0,0,1,0,0,1,1,0,0,0,31,74,5.5,75,994.68,2,4,1
0,0,0,1,1,0,0,0,1,0,0,14,68,16,59,1004.21,0,3.5,1
0,0,0,1,1,0,0,0,0,0,1,17,101,13.5,82,1003.32,6,6,0
0,0,1,0,0,0,1,0,0,0,1,-4,84,16.5,52,994.16,0,5,2
0,0,1,0,0,0,1,0,0,0,1,18,54,13.5,43,1014.61,2,7.5,0
0,0,1,0,0,0,1,0,0,0,1,-8,76,18,89,983.43,0,3,2
0,0,0,1,1,0,0,0,0,1,0,41,85,10,99,1020.65,0,4.5,3
0,1,0,0,0,1,0,0,1,0,0,13,20,3.5,35,1056.62,1,1,1
1,0,0,0,0,1,0,0,1,0,0,34,29,5.5,13,1027.83,5,7.5,3
0,0,1,0,0,1,0,0,0,1,0,21,60,17.5,84,1018.89,0,3,1
0,0,1,0,1,0,0,0,1,0,0,43,72,10.5,16,866.53,9,18,2
0,0,0,1,0,0,1,1,0,0,0,27,93,6.5,80,1002.11,3,1.5,1
0,0,1,0,0,1,0,1,0,0,0,17,95,15,57,1009.1,2,4.5,1
0,0,1,0,0,1,0,1,0,0,0,19,77,15,88,1012,0,4.5,1
0,0,1,0,0,1,0,0,1,0,0,21,73,11.5,85,1006.09,2,5.5,1
0,0,0,1,0,1,0,0,0,0,1,-10,67,14,89,992.78,1,4,2
0,1,0,0,1,0,0,1,0,0,0,-6,40,8,75,1105.31,5,5,1
0,0,1,0,0,1,0,1,0,0,0,11,33,3,90,1065.17,11,3,2
0,0,0,1,0,0,1,0,0,1,0,28,49,0,6,1019.81,10,9.5,3
0,0,1,0,0,1,0,0,0,0,1,-1,64,11,95,987.04,1,2,2
0,0,1,0,0,0,1,0,1,0,0,20,76,14.5,80,1019.07,1,3,1
0,0,1,0,0,1,0,0,0,0,1,1,87,10,92,998.22,0,2,2
0,0,1,0,0,0,1,1,0,0,0,13,70,15.5,82,1010.3,3,3,1
0,0,1,0,0,1,0,0,0,0,1,-3,67,5.5,98,992.87,1,2.5,2
0,0,1,0,1,0,0,0,0,1,0,34,61,11,69,1176.47,10,0.5,1
0,0,0,1,0,1,0,0,0,1,0,34,37,9.5,7,1025.83,11,7.5,3
0,0,0,1,0,1,0,0,0,0,1,4,83,2.5,88,982.62,0,3,2
0,0,1,0,0,0,1,0,0,1,0,26,65,6,28,1001.34,1,6,0
1,0,0,0,0,1,0,0,0,0,1,26,38,9.5,19,1014.32,7,6.5,3
1,0,0,0,0,0,1,0,1,0,0,25,49,8.5,17,1018.99,9,9.5,3
0,0,1,0,0,0,1,0,0,1,0,22,80,13.5,75,1019.13,0,2.5,1
0,0,1,0,0,0,1,0,0,0,1,0,69,7.5,83,992.99,0,2,2
0,0,0,1,0,1,0,0,1,0,0,24,60,7,21,1007.33,2,8,0
0,0,1,0,0,0,1,0,0,0,1,-6,73,14,58,996.69,0,4,2
0,0,1,0,0,1,0,0,1,0,0,10,70,9,55,1007.01,1,3,1
0,0,0,1,0,1,0,0,0,1,0,25,32,9,19,1028.76,8,7,3
0,0,1,0,0,0,1,0,0,0,1,19,64,6,46,1001.14,3,6,0
1,0,0,0,1,0,0,1,0,0,0,39,29,4,19,1023.55,8,8.5,3
0,0,1,0,0,0,1,1,0,0,0,31,74,14.5,59,1015.54,2,5,1
0,1,0,0,0,0,1,0,0,1,0,20,64,9,41,837.98,0,2.5,2
0,0,0,1,0,0,1,0,0,0,1,13,58,14.5,14,1007.25,3,8.5,0
0,0,0,1,0,1,0,0,0,0,1,26,63,0.5,40,1011.27,1,7,0
1,0,0,0,0,0,1,0,0,1,0,71,107,19,85,1021.56,3,5.5,3
0,0,1,0,0,0,1,0,0,1,0,13,83,7.5,89,1012.4,0,4.5,1
1,0,0,0,1,0,0,0,1,0,0,24,62,9,3,1022.74,8,8.5,3
0,0,0,1,1,0,0,0,0,0,1,30,77,19,97,1005.01,0,2,1
0,0,1,0,0,0,1,0,0,0,1,0,95,17.5,67,998.71,1,1.5,2
0,0,0,1,0,1,0,1,0,0,0,33,74,15.5,70,1006.96,3,2,1
0,0,0,1,1,0,0,0,0,1,0,28,77,7,55,1022.93,11,19.5,2
0,0,1,0,0,0,1,0,0,0,1,-1,61,13,69,980.53,1,2,2
0,0,1,0,0,0,1,0,0,0,1,-8,75,7.5,58,993.83,0,1.5,2
0,0,0,1,0,0,1,0,0,0,1,-23,81,27.5,74,981.72,8,5.5,2
0,0,1,0,1,0,0,0,1,0,0,8,40,10,73,1168.85,12,2,2
0,0,0,1,0,0,1,0,0,1,0,34,57,2,17,1004.92,4,6,0
0,0,0,1,0,1,0,0,0,0,1,-5,82,9,88,997.16,1,4.5,2
0,0,1,0,1,0,0,0,1,0,0,22,60,1.5,37,1006.87,1,8.5,0
0,0,0,1,0,1,0,0,1,0,0,44,28,6,16,1013.76,10,9,3
0,0,1,0,0,0,1,1,0,0,0,31,73,14,83,996.35,2,3,1
1,0,0,0,0,0,1,0,0,0,1,14,103,12.5,96,1021.66,5,9,3
0,0,1,0,0,1,0,0,0,0,1,3,72,9,53,986.93,1,1.5,2
1,0,0,0,1,0,0,0,0,0,1,43,42,7,17,1028.86,8,5.5,3
1,0,0,0,1,0,0,1,0,0,0,35,50,7,16,1021.36,9,7.5,3
0,1,0,0,1,0,0,0,1,0,0,38,63,2.5,68,1124.74,12,5.5,0
0,0,0,1,1,0,0,0,0,1,0,32,61,13.5,47,1003.38,4,5.5,0
0,0,1,0,0,1,0,0,1,0,0,16,69,7.5,57,1017.01,2,2.5,1
0,0,0,1,0,1,0,0,0,0,1,23,76,6.5,11,1009.29,1,9,0
0,0,1,0,0,0,1,0,0,0,1,22,57,7.5,11,1004.21,4,8,0
0,0,0,1,0,1,0,0,1,0,0,34,78,1,25,1018.06,2,7.5,0
1,0,0,0,0,1,0,0,1,0,0,28,43,8,14,1019.62,10,7.5,3
0,0,0,1,0,1,0,0,0,0,1,1,88,1,70,982.72,0,1.5,2
0,0,1,0,0,1,0,0,0,1,0,47,51,5,56,867.94,13,4.5,1
0,0,1,0,0,1,0,1,0,0,0,23,75,12,50,1006.07,0,4.5,1
0,0,1,0,0,0,1,0,0,1,0,20,77,9,21,1014.53,1,7.5,0
0,0,1,0,0,1,0,0,0,0,1,-7,83,5,75,986.81,1,3.5,2
0,0,1,0,1,0,0,0,1,0,0,30,37,14.5,20,952.28,11,3,2
0,0,1,0,0,1,0,0,0,0,1,1,98,2,81,980.59,0,2,2
0,0,1,0,0,1,0,0,0,0,1,-2,67,2,98,998.14,0,4,2
0,0,0,1,0,0,1,0,0,0,1,-3,95,3,65,993.56,0,2,2
0,0,0,1,0,1,0,0,0,1,0,20,22,4.5,18,1014.29,10,8.5,3
1,0,0,0,0,1,0,1,0,0,0,28,46,6.5,4,1011.76,9,10,3
0,0,1,0,1,0,0,0,1,0,0,28,78,9,67,1000.38,0,3.5,1
0,0,0,1,0,0,1,0,0,0,1,3,82,20,81,981.42,1,5,2
0,0,1,0,0,0,1,0,0,0,1,-1,85,4,83,999.49,0,3,2
0,0,0,1,0,1,0,0,0,0,1,-2,65,14,95,995.34,1,1.5,2
0,0,1,0,0,0,1,0,0,0,1,25,79,11.5,42,1015.61,2,6.5,0
1,0,0,0,0,1,0,1,0,0,0,20,83,16,105,1021.94,4,11.5,3
0,0,0,1,0,1,0,0,0,0,1,-3,72,12,93,990.1,1,1,2
0,1,0,0,1,0,0,0,0,0,1,-10,30,9.5,57,1156.96,12,1.5,1
0,0,1,0,0,0,1,0,0,0,1,-1,98,6.5,96,990.82,1,4.5,2
0,0,0,1,1,0,0,0,0,1,0,26,70,6.5,24,1016.68,2,6,0
0,1,0,0,0,1,0,0,0,1,0,13,49,2.5,49,1058.18,12,18.5,2
1,0,0,0,0,1,0,0,0,1,0,32,41,2.5,1,1018.26,11,7.5,3
0,0,0,1,0,1,0,0,0,0,1,1,88,3.5,55,980.85,0,2.5,2
0,0,1,0,0,1,0,0,0,0,1,-6,85,0.5,72,987.07,0,3.5,2
0,0,1,0,0,1,0,0,0,0,1,4,107,5,83,980.48,8,2,2
0,0,0,1,0,0,1,0,0,1,0,16,79,11,25,1000.39,1,6,0
0,0,0,1,0,0,1,0,0,1,0,18,79,15.5,95,998.16,3,4.5,1
0,0,0,1,0,1,0,0,0,0,1,54,97,15,72,1016.13,14,5.5,0
0,0,1,0,1,0,0,0,0,0,1,30,69,15.5,91,1005.42,2,2,1
0,0,0,1,0,1,0,1,0,0,0,41,50,1,3,1018.91,9,5.5,3
1,0,0,0,0,0,1,0,1,0,0,29,51,3.5,11,1020.29,11,6,3
0,0,1,0,1,0,0,0,1,0,0,31,73,11.5,86,1012.91,0,4,1
0,0,0,1,0,1,0,0,0,0,1,31,29,6,14,1019.05,7,7.5,3
0,1,0,0,1,0,0,0,1,0,0,28,41,1.5,82,1026.06,8,14,2
0,0,1,0,0,1,0,0,0,0,1,23,79,13,82,997.71,1,2.5,1
0,0,0,1,0,0,1,0,1,0,0,20,82,16.5,102,998.73,14,0.5,1
0,0,1,0,0,0,1,1,0,0,0,29,80,6.5,97,1006.74,2,4,1
0,0,1,0,0,0,1,0,0,0,1,-4,93,7,53,998.36,0,5,2
0,0,1,0,0,0,1,0,1,0,0,39,49,6,56,1124.18,11,3,1
0,0,1,0,0,1,0,0,0,0,1,-9,73,9,96,991.23,0,1.5,2
0,0,0,1,0,0,1,0,0,0,1,-5,95,8.5,70,997.74,1,4,2
0,0,0,1,1,0,0,1,0,0,0,34,57,6.5,12,1001.34,1,9,0
0,0,1,0,1,0,0,0,1,0,0,27,61,8,78,991.21,0,3.5,1
0,0,1,0,0,0,1,0,1,0,0,26,103,13,101,1014.4,14,5,1
0,0,1,0,0,0,1,0,0,1,0,28,67,7,11,1006.94,1,7,0
0,0,1,0,0,1,0,0,0,0,1,3,87,10,87,998.29,0,1,2
0,0,0,1,1,0,0,1,0,0,0,18,57,10,26,1009.45,3,9,0
0,0,0,1,0,0,1,0,0,0,1,-6,80,19.5,98,986.28,1,2,2
1,0,0,0,0,0,1,1,0,0,0,41,50,10,1,1018.16,11,6,3
1,0,0,0,1,0,0,0,1,0,0,66,79,3.5,87,1022.22,3,3,3
0,0,1,0,1,0,0,0,0,0,1,32,78,8,85,1006.8,2,2,1
0,0,0,1,1,0,0,1,0,0,0,22,69,6.5,61,1009.33,2,2.5,1
0,0,1,0,0,0,1,0,0,0,1,-4,72,15.5,52,986.24,0,1,2
1,0,0,0,0,0,1,0,0,1,0,28,45,1.5,8,1010.8,7,6,3
0,0,0,1,1,0,0,0,0,0,1,23,78,11,38,1000.22,3,5.5,0
0,0,0,1,0,0,1,0,0,1,0,19,64,0.5,35,1002.15,3,5,0
0,1,0,0,1,0,0,0,0,0,1,-17,39,5,59,945.06,8,2.5,0
0,0,1,0,0,0,1,0,0,0,1,17,97,10,75,995.04,8,3.5,1
1,0,0,0,0,1,0,0,1,0,0,26,25,0.5,0,1026.99,6,9.5,3
1,0,0,0,0,0,1,0,0,1,0,34,52,7.5,4,1016.28,9,8,3
0,0,0,1,0,0,1,0,0,0,1,-10,73,7.5,58,987.46,0,4,2
0,0,1,0,1,0,0,0,0,1,0,30,63,9.5,75,1009.99,3,5,1
0,0,1,0,0,0,1,0,1,0,0,-14,60,12.5,14,1135.34,13,14.5,1
0,0,0,1,0,1,0,1,0,0,0,22,67,14,24,1008.14,2,8.5,0
0,0,1,0,0,1,0,1,0,0,0,23,63,6,61,996.36,0,3.5,1
0,0,0,1,1,0,0,0,1,0,0,21,26,3,13,1013.94,11,6,3
1,0,0,0,0,1,0,0,0,0,1,29,66,0.5,2,1011.57,7,10,3
0,0,1,0,1,0,0,0,0,0,1,18,95,6,74,997.47,1,1,1
1,0,0,0,0,0,1,0,1,0,0,22,63,10,19,1012.11,10,7.5,3
0,0,0,1,0,1,0,0,0,0,1,-10,87,12,73,990.13,0,3,2
1,0,0,0,0,0,1,0,0,1,0,31,59,2,1,1013.86,10,10,3
0,0,1,0,0,0,1,0,0,1,0,32,69,6,81,1003.03,0,4.5,1
0,0,1,0,0,0,1,1,0,0,0,12,91,20,81,997.82,10,2,1
0,0,1,0,0,0,1,0,0,0,1,-1,72,4.5,85,996.18,1,4,2
0,0,0,1,0,1,0,0,0,1,0,39,105,10.5,92,1022.39,8,5,3
1,0,0,0,1,0,0,1,0,0,0,21,73,12,77,1029.51,4,11.5,3
0,0,0,1,1,0,0,0,1,0,0,-5,56,0.5,65,936.8,0,8,2
0,0,0,1,1,0,0,0,1,0,0,20,79,4,48,1006.13,2,7.5,0
0,0,0,1,1,0,0,0,1,0,0,20,58,14,20,1007.93,1,6.5,0
0,0,1,0,0,1,0,0,0,0,1,-10,97,15,94,986.95,1,2.5,2
0,0,1,0,0,1,0,0,0,0,1,33,70,11,41,1006.4,4,6.5,0
0,0,1,0,0,0,1,0,0,0,1,-3,76,12,63,999.15,0,2,2
0,0,0,1,0,1,0,0,0,0,1,19,76,13,11,1142.31,13,4.5,2
0,0,1,0,0,1,0,0,0,0,1,21,87,18,84,996.33,0,3.5,1
0,0,1,0,0,0,1,0,0,0,1,-10,98,7.5,97,984.16,1,3.5,2
1,0,0,0,0,1,0,1,0,0,0,44,68,2.5,11,1025.66,5,8.5,3
0,0,1,0,0,0,1,0,0,0,1,-10,89,15,72,996.7,0,4.5,2
0,0,1,0,0,0,1,0,1,0,0,27,76,2,41,1015.92,2,5.5,0
0,0,1,0,1,0,0,0,0,1,0,17,89,18,82,1010.8,0,3.5,1
1,0,0,0,0,1,0,0,0,0,1,35,64,3.5,16,1018.53,5,7.5,3
0,0,0,1,0,0,1,0,0,0,1,-3,85,17,58,991.2,1,5,2
0,0,0,1,0,0,1,0,1,0,0,14,66,6.5,88,1004.14,2,2.5,1
1,0,0,0,0,0,1,0,0,1,0,36,88,20.5,93,1011.96,7,4,3
0,0,1,0,0,0,1,0,0,0,1,3,62,1.5,67,989.62,1,3,2
1,0,0,0,0,1,0,0,1,0,0,20,26,4.5,6,1015.58,5,9.5,3
1,0,0,0,0,1,0,0,1,0,0,91,82,17.5,81,1013.62,13,2.5,3
0,0,1,0,1,0,0,1,0,0,0,12,73,12.5,17,1010.3,3,7,0
0,0,0,1,0,1,0,0,1,0,0,32,68,9,28,1006.39,1,9,0
0,0,1,0,1,0,0,1,0,0,0,32,66,8,24,1004.3,4,5.5,0
1,0,0,0,0,1,0,0,0,1,0,20,40,4.5,3,1023.49,10,10,3
0,0,0,1,0,0,1,0,1,0,0,34,90,14,81,1017.21,2,1.5,1
1,0,0,0,0,1,0,0,0,1,0,34,82,19,85,1025.38,1,4.5,3
0,0,0,1,0,1,0,0,1,0,0,26,67,11.5,87,1000.8,3,3,1
0,0,1,0,0,0,1,0,0,0,1,4,84,11.5,93,985.66,3,3,2
0,0,0,1,0,1,0,0,0,1,0,29,59,15,38,1010.16,1,6.5,0
0,0,0,1,0,1,0,1,0,0,0,13,61,8,93,1006.88,2,4.5,1
0,0,1,0,0,0,1,0,0,0,1,-2,77,2,89,984.39,0,2,2
0,0,0,1,0,1,0,0,0,0,1,-3,92,7,74,988.98,1,4,2
0,0,1,0,0,0,1,0,0,1,0,10,67,8,47,1007.42,1,6,0
0,0,0,1,0,1,0,0,0,0,1,32,56,7.5,18,1010.12,3,8.5,0
0,0,0,1,0,1,0,0,0,0,1,-7,71,15.5,70,981.62,1,4.5,2
0,0,0,1,0,0,1,1,0,0,0,14,62,18,59,1016.09,1,3,1
0,0,1,0,0,0,1,0,0,0,1,-10,86,9.5,79,988.54,0,4.5,2
0,0,1,0,0,0,1,0,0,0,1,-8,97,7,65,986.4,0,4.5,2
0,0,1,0,0,0,1,1,0,0,0,45,23,3,73,999.13,0,7,2
0,0,1,0,0,0,1,0,0,0,1,-2,70,13.5,50,996.16,1,3,2
0,0,0,1,0,0,1,0,1,0,0,54,109,13.5,83,997.96,10,2,1
0,0,1,0,0,1,0,1,0,0,0,2,78,13,35,811.67,0,8.5,1
0,0,0,1,0,1,0,0,0,0,1,26,59,2.5,24,1013.68,4,8.5,0
1,0,0,0,1,0,0,1,0,0,0,31,49,5.5,8,1017.07,11,6,3
0,0,1,0,0,1,0,0,0,0,1,-2,90,6,94,990.21,0,3.5,2
0,0,1,0,0,1,0,0,0,0,1,-8,81,7,72,998.15,0,1,2
0,0,0,1,1,0,0,1,0,0,0,27,68,9.5,45,1000.05,4,6.5,0
0,0,0,1,0,0,1,1,0,0,0,24,85,18.5,68,1003.73,1,2,1
0,0,1,0,0,1,0,0,0,0,1,-6,82,10,90,985.04,0,1.5,2
0,0,0,1,1,0,0,0,0,0,1,10,70,3.5,27,1013.19,4,5,0
0,0,1,0,0,0,1,0,1,0,0,7,95,13,84,1003.23,4,1.5,1
0,0,0,1,0,1,0,0,1,0,0,19,78,11.5,72,995.28,11,3.5,1
0,0,0,1,1,0,0,0,1,0,0,25,52,9.5,9,1015.03,6,7.5,3
1,0,0,0,0,1,0,0,0,0,1,58,102,12.5,106,1011.68,9,2.5,3
0,0,1,0,0,0,1,0,0,1,0,14,80,9,82,996.79,1,2,1
0,0,1,0,0,1,0,0,0,0,1,-8,87,19.5,50,985.39,0,2.5,2
0,0,1,0,1,0,0,0,0,1,0,20,81,7,93,998.77,3,4,1
1,0,0,0,0,0,1,0,0,0,1,37,60,0.5,14,1017.11,8,7,3
0,0,1,0,0,1,0,1,0,0,0,28,71,6.5,48,1002.74,1,8,0
0,0,1,0,0,1,0,1,0,0,0,15,76,37.5,73,1009.35,11,2.5,1
0,0,1,0,0,1,0,0,1,0,0,13,72,7,13,1015.68,3,6,0
0,0,1,0,0,1,0,0,0,0,1,3,72,3,98,992.97,1,2,2
0,0,1,0,0,1,0,0,1,0,0,17,86,27.5,94,1019.99,14,6.5,1
0,0,0,1,1,0,0,1,0,0,0,31,51,13.5,11,1000.87,2,6,0
1,0,0,0,0,1,0,0,0,0,1,26,53,1,12,1020.8,6,9.5,3
0,0,0,1,1,0,0,0,0,1,0,27,62,13,97,996.09,2,1.5,1
0,0,1,0,0,1,0,0,0,0,1,33,61,0.5,40,1013.71,3,7,0
0,0,1,0,1,0,0,0,0,0,1,17,65,5.5,16,1001.2,4,6.5,0
0,0,0,1,1,0,0,1,0,0,0,29,56,15,46,1018.04,1,6.5,0
